id;language;gender;year;degree;access
u006292;CA;M;1959;0;Yes
u006293;ES;F;1962;1;No
u006294;ES;M;1967;1;No
u006295;ES;M;1967;0;Yes
u006296;ES;M;1970;0;Started
u006297;ES;F;1959;0;Started
u006298;ES;M;1969;1;Started
u006299;ES;M;1972;0;Yes
u006300;ES;F;1964;1;Yes
u006301;ES;F;1961;0;Started
u006302;ES;M;1970;0;Started
u006303;ES;M;1962;0;Yes
u006304;CA;M;1966;0;Yes
u006305;ES;M;1962;1;No
u006306;CA;M;1972;1;Started
u006307;ES;M;1972;0;No
u006308;CA;M;1963;0;Started
u006309;CA;M;1968;1;Started
u006310;ES;M;1969;0;Started
u006311;ES;F;1962;0;No
u006312;CA;F;1970;0;Yes
u006313;ES;F;1970;1;Yes
u006314;CA;M;1964;1;Started
u006315;CA;F;1963;0;No
u006316;CA;M;1967;0;No
u006317;CA;M;1962;0;Started
u006318;CA;M;1964;0;No
u006319;ES;F;1965;0;Started
u006320;CA;M;1970;1;Yes
u006321;CA;F;1959;0;Started
u006322;CA;F;1968;0;Yes
u006323;ES;F;1959;0;Started
u006324;ES;F;1965;0;No
u006325;CA;F;1971;1;Yes
u006326;ES;F;1969;0;No
u006327;CA;M;1967;0;Started
u006328;CA;F;1964;1;Started
u006329;ES;M;1963;0;Yes
u006330;ES;M;1969;1;Yes
u006331;ES;M;1970;0;Yes
u006332;ES;F;1973;0;Yes
u006333;ES;M;1972;0;Started
u006334;ES;M;1965;0;No
u006335;CA;F;1972;0;Yes
u006336;ES;M;1962;0;Started
u006337;CA;M;1966;0;No
u006338;CA;M;1965;0;Started
u006339;CA;M;1969;0;No
u006340;ES;F;1970;1;Started
u006341;ES;F;1966;0;No
u006342;ES;F;1974;0;Started
u006343;ES;M;1968;0;Yes
u006344;ES;F;1964;0;No
u006345;ES;F;1970;0;No
u006346;ES;F;1972;0;Started
u006347;CA;M;1971;0;Started
u006348;ES;F;1972;1;Yes
u006349;CA;M;1964;0;Started
u006350;ES;M;1972;1;Yes
u006351;ES;F;1968;0;Started
u006352;ES;M;1961;0;Started
u006353;ES;M;1961;0;Started
u006354;CA;M;1960;0;Yes
u006355;ES;M;1964;0;Yes
u006356;ES;M;1971;1;Yes
u006357;CA;M;1966;0;Yes
u006358;CA;F;1967;0;Started
u006359;ES;F;1969;0;No
u006360;CA;F;1971;0;Started
u006361;ES;F;1965;0;Yes
u006362;CA;M;1971;1;Yes
u006363;ES;F;1966;1;No
u006364;CA;F;1961;0;Started
u006365;ES;F;1964;0;Started
u006366;CA;M;1968;0;Started
u006367;ES;M;1966;0;Started
u006368;CA;M;1969;1;Yes
u006369;CA;M;1962;1;No
u006370;ES;M;1970;0;Started
u006371;ES;F;1959;0;Started
u006372;ES;F;1970;1;Started
u006373;ES;F;1971;0;No
u006374;ES;M;1961;1;Yes
u006375;ES;M;1970;0;Started
u006376;ES;F;1960;1;Started
u006377;ES;M;1966;0;Started
u006378;ES;F;1972;0;No
u006379;CA;M;1975;0;Yes
u006380;ES;M;1967;0;No
u006381;ES;M;1965;0;Yes
u006382;CA;F;1963;0;Started
u006383;ES;M;1975;0;No
u006384;ES;M;1962;0;Started
u006385;CA;M;1962;0;Started
u006386;ES;M;1960;0;No
u006387;CA;M;1959;0;No
u006388;ES;M;1960;0;Started
u006389;CA;F;1964;0;Started
u006390;ES;F;1960;0;No
u006391;ES;M;1967;0;Started
u006392;CA;F;1963;1;Yes
u006393;CA;F;1972;0;Started
u006394;CA;M;1972;1;Yes
u006395;ES;M;1976;1;Started
u006396;ES;F;1966;0;Yes
u006397;CA;M;1966;0;Yes
u006398;ES;F;1968;0;Started
u006399;ES;F;1965;0;Started
u006400;CA;M;1967;1;Yes
u006401;CA;F;1969;0;Yes
u006402;CA;F;1969;0;No
u006403;CA;M;1972;0;Yes
u006404;CA;F;1966;0;Started
u006405;ES;M;1960;0;Yes
u006406;CA;M;1970;0;Yes
u006407;ES;M;1970;0;No
u006408;CA;M;1963;1;Yes
u006409;CA;M;1957;0;Started
u006410;CA;M;1972;1;Yes
u006411;ES;F;1958;0;Yes
u006412;CA;M;1964;1;Started
u006413;ES;M;1968;0;Started
u006414;ES;M;1966;0;Yes
u006415;ES;M;1965;1;Yes
u006416;CA;F;1965;1;Started
u006417;ES;M;1967;0;Yes
u006418;ES;F;1960;1;Yes
u006419;CA;M;1963;0;Started
u006420;ES;M;1967;1;Started
u006421;CA;F;1966;0;Started
u006422;ES;F;1965;0;Yes
u006423;ES;M;1967;0;Yes
u006424;ES;M;1964;0;No
u006425;ES;M;1969;0;No
u006426;ES;M;1968;0;Yes
u006427;ES;M;1966;0;No
u006428;CA;F;1961;0;No
u006429;CA;M;1972;0;Started
u006430;CA;M;1970;0;No
u006431;CA;M;1971;1;Yes
u006432;CA;M;1963;0;Yes
u006433;CA;M;1963;0;Yes
u006434;ES;M;1970;0;Started
u006435;CA;M;1964;0;Yes
u006436;CA;F;1963;0;Yes
u006437;ES;M;1970;0;Yes
u006438;CA;M;1963;0;Started
u006439;ES;M;1968;0;Yes
u006440;ES;F;1967;0;No
u006441;ES;F;1967;0;No
u006442;ES;F;1967;0;Yes
u006443;ES;F;1956;1;No
u006444;CA;M;1962;0;Yes
u006445;CA;M;1964;0;Yes
u006446;CA;M;1970;0;Started
u006447;ES;M;1966;1;Yes
u006448;CA;M;1958;0;Started
u006449;ES;M;1972;1;Started
u006450;CA;F;1965;1;No
u006451;ES;F;1965;1;No
u006452;CA;F;1967;0;Started
u006453;ES;M;1965;0;Yes
u006454;ES;F;1969;0;Started
u006455;ES;M;1972;0;No
u006456;ES;M;1972;0;Started
u006457;ES;M;1973;1;Started
u006458;CA;F;1969;1;Started
u006459;ES;M;1968;0;Started
u006460;CA;M;1970;0;No
u006461;ES;M;1960;0;Yes
u006462;CA;M;1961;0;Started
u006463;ES;M;1967;0;Started
u006464;CA;F;1970;1;Yes
u006465;CA;M;1965;0;Yes
u006466;ES;M;1970;0;Started
u006467;ES;M;1968;0;Started
u006468;CA;M;1966;0;Started
u006469;CA;M;1962;1;No
u006470;ES;F;1962;0;Yes
u006471;CA;M;1968;0;No
u006472;ES;F;1964;1;Yes
u006473;CA;M;1963;0;Yes
u006474;ES;F;1969;0;No
u006475;CA;F;1958;0;No
u006476;ES;F;1967;0;Yes
u006477;CA;M;1964;1;Yes
u006478;ES;F;1967;0;Started
u006479;ES;M;1972;0;No
u006480;CA;M;1961;0;Started
u006481;ES;F;1965;0;No
u006482;CA;M;1964;0;Started
u006483;ES;M;1961;0;Yes
u006484;ES;M;1967;0;Started
u006485;ES;M;1968;0;No
u006486;CA;F;1966;0;Yes
u006487;ES;M;1966;0;Yes
u006488;CA;M;1961;0;Started
u006489;CA;M;1968;0;Started
u006490;CA;M;1966;0;Started
u006491;CA;F;1973;0;Started
u006492;ES;M;1965;1;Started
u006493;CA;M;1963;0;No
u006494;ES;F;1968;0;Started
u006495;ES;F;1966;1;No
u006496;ES;M;1963;0;Yes
u006497;ES;M;1965;0;Started
u006498;ES;F;1961;1;Yes
u006499;ES;M;1967;0;Started
u006500;ES;M;1970;1;Started
u006501;CA;F;1964;0;Started
u006502;ES;M;1959;0;Yes
u006503;ES;M;1972;0;Yes
u006504;CA;F;1968;0;Started
u006505;ES;F;1964;0;Started
u006506;ES;M;1968;0;Yes
u006507;CA;F;1972;0;Started
u006508;ES;F;1963;0;Started
u006509;ES;M;1969;0;Yes
u006510;CA;M;1970;0;Yes
u006511;ES;M;1964;1;Started
u006512;ES;F;1972;0;Yes
u006513;ES;M;1971;0;Yes
u006514;ES;M;1968;0;Started
u006515;ES;M;1966;1;Started
u006516;CA;M;1963;0;Started
u006517;CA;M;1963;0;Yes
u006518;ES;M;1964;0;Started
u006519;ES;F;1976;0;Yes
u006520;ES;M;1970;1;Started
u006521;CA;M;1965;0;Yes
u006522;ES;M;1967;0;Started
u006523;ES;M;1969;0;Yes
u006524;CA;M;1971;0;Yes
u006525;CA;M;1964;0;No
u006526;ES;M;1961;0;Started
u006527;ES;M;1965;0;Started
u006528;ES;F;1971;0;Started
u006529;ES;M;1962;1;Yes
u006530;ES;M;1969;0;Yes
u006531;CA;M;1973;0;No
u006532;ES;M;1968;0;Yes
u006533;ES;M;1968;0;Yes
u006534;ES;F;1974;1;Started
u006535;CA;M;1965;0;Started
u006536;CA;M;1954;0;Yes
u006537;CA;F;1977;0;Yes
u006538;CA;F;1967;1;Yes
u006539;ES;M;1967;0;Yes
u006540;CA;M;1975;0;Started
u006541;CA;F;1966;1;Started
u006542;ES;F;1965;0;Started
u006543;ES;F;1973;0;No
u006544;CA;M;1960;0;Yes
u006545;ES;M;1965;0;No
u006546;CA;M;1966;0;Yes
u006547;CA;M;1960;0;Started
u006548;ES;F;1973;1;Started
u006549;ES;M;1965;0;Started
u006550;ES;F;1969;0;Started
u006551;CA;F;1968;1;Started
u006552;ES;M;1970;0;Started
u006553;ES;F;1972;0;Started
u006554;ES;M;1968;0;Yes
u006555;ES;F;1971;0;Started
u006556;ES;F;1962;0;Started
u006557;ES;M;1974;0;No
u006558;ES;F;1975;0;Yes
u006559;CA;F;1958;0;No
u006560;CA;M;1964;0;Started
u006561;ES;M;1966;0;Started
u006562;ES;M;1967;0;Started
u006563;ES;M;1966;0;Started
u006564;ES;M;1965;0;Yes
u006565;ES;F;1965;0;Yes
u006566;ES;F;1966;0;Yes
u006567;CA;F;1965;0;Started
u006568;ES;M;1962;0;Yes
u006569;ES;F;1966;1;Yes
u006570;CA;M;1976;0;Started
u006571;ES;M;1964;0;Yes
u006572;ES;M;1964;0;Started
u006573;CA;F;1971;0;Yes
u006574;ES;M;1966;1;Started
u006575;ES;M;1967;0;Yes
u006576;ES;M;1969;0;Yes
u006577;ES;M;1966;0;No
u006578;CA;F;1967;0;Yes
u006579;CA;M;1966;0;Yes
u006580;CA;F;1967;0;Yes
u006581;ES;M;1957;0;Yes
u006582;ES;F;1967;0;Started
u006583;CA;F;1966;0;Yes
u006584;ES;F;1966;0;No
u006585;CA;F;1964;0;No
u006586;ES;M;1965;1;Started
u006587;ES;M;1968;1;Yes
u006588;ES;M;1973;0;Started
u006589;CA;F;1968;0;Started
u006590;ES;F;1966;0;Yes
u006591;ES;F;1975;0;Started
u006592;CA;F;1970;0;Yes
u006593;CA;F;1964;0;Yes
u006594;ES;M;1964;0;Started
u006595;CA;M;1971;0;Yes
u006596;ES;F;1967;0;Yes
u006597;CA;M;1970;1;Started
u006598;CA;M;1969;0;Yes
u006599;ES;M;1963;0;Yes
u006600;CA;F;1970;0;No
u006601;ES;F;1963;0;Started
u006602;ES;M;1961;1;Started
u006603;ES;M;1960;0;Yes
u006604;ES;M;1962;1;Started
u006605;ES;M;1977;1;Started
u006606;ES;M;1971;0;Yes
u006607;CA;F;1968;0;Started
u006608;ES;M;1962;0;Yes
u006609;ES;F;1973;1;Yes
u006610;CA;F;1960;1;Started
u006611;ES;F;1966;0;No
u006612;ES;M;1970;0;No
u006613;CA;M;1970;1;Started
u006614;CA;F;1966;0;Started
u006615;CA;F;1967;0;Yes
u006616;ES;M;1960;0;No
u006617;CA;M;1964;0;Started
u006618;ES;M;1959;1;Started
u006619;ES;M;1963;0;Yes
u006620;CA;F;1970;0;Yes
u006621;ES;F;1957;0;No
u006622;ES;M;1964;0;No
u006623;ES;M;1967;0;Started
u006624;ES;F;1962;1;Started
u006625;CA;F;1968;0;Yes
u006626;ES;M;1965;0;Yes
u006627;ES;F;1969;1;Yes
u006628;ES;F;1968;1;Yes
u006629;CA;M;1969;1;Started
u006630;ES;M;1965;1;Yes
u006631;ES;M;1970;0;Yes
u006632;CA;F;1969;0;No
u006633;ES;F;1973;0;Started
u006634;ES;M;1967;1;Started
u006635;CA;M;1963;0;Yes
u006636;CA;M;1969;0;Started
u006637;ES;M;1966;1;Started
u006638;ES;M;1962;0;Yes
u006639;ES;F;1970;0;No
u006640;CA;M;1969;0;Started
u006641;CA;F;1969;0;Yes
u006642;ES;F;1968;0;Yes
u006643;CA;M;1963;1;No
u006644;CA;F;1969;0;Yes
u006645;CA;F;1964;1;Started
u006646;CA;M;1971;0;Yes
u006647;CA;M;1961;1;Yes
u006648;CA;M;1975;0;Started
u006649;ES;M;1975;0;Started
u006650;ES;F;1962;0;Started
u006651;ES;M;1967;0;Started
u006652;ES;F;1969;0;Yes
u006653;ES;M;1968;0;Yes
u006654;CA;M;1964;1;No
u006655;ES;F;1970;0;Started
u006656;CA;F;1967;0;Yes
u006657;CA;F;1969;0;Started
u006658;CA;M;1965;1;Started
u006659;ES;M;1968;0;No
u006660;CA;M;1971;0;Started
u006661;ES;F;1965;0;Yes
u006662;ES;F;1966;0;Yes
u006663;CA;M;1968;0;Started
u006664;ES;M;1969;0;No
u006665;ES;F;1968;1;Started
u006666;ES;F;1969;0;Started
u006667;CA;M;1961;0;Started
u006668;ES;M;1969;1;Started
u006669;ES;M;1975;0;Yes
u006670;ES;F;1963;0;Yes
u006671;ES;M;1974;1;Started
u006672;ES;M;1972;0;Started
u006673;ES;M;1970;0;Yes
u006674;ES;F;1959;0;Yes
u006675;CA;M;1968;1;Yes
u006676;ES;M;1961;0;Yes
u006677;CA;M;1964;0;No
u006678;CA;M;1961;0;Yes
u006679;CA;M;1962;1;Yes
u006680;CA;F;1966;1;Started
u006681;ES;M;1968;0;Yes
u006682;ES;F;1973;0;Started
u006683;ES;F;1968;0;Started
u006684;CA;F;1966;0;Yes
u006685;CA;F;1971;1;No
u006686;CA;M;1963;0;Yes
u006687;ES;F;1960;1;Yes
u006688;CA;F;1962;0;Started
u006689;CA;F;1964;1;Yes
u006690;CA;F;1971;0;No
u006691;ES;M;1969;0;No
u006692;ES;F;1966;0;Started
u006693;ES;F;1966;0;Yes
u006694;CA;F;1962;0;No
u006695;ES;F;1966;0;Started
u006696;ES;F;1966;1;Started
u006697;CA;F;1972;0;Yes
u006698;ES;M;1966;0;Yes
u006699;CA;F;1964;0;Started
u006700;ES;F;1960;0;Yes
u006701;ES;M;1960;0;Started
u006702;ES;M;1971;0;Started
u006703;CA;F;1964;0;Started
u006704;ES;M;1967;0;Started
u006705;ES;F;1969;0;Started
u006706;ES;F;1961;0;Started
u006707;ES;M;1965;0;Started
u006708;ES;F;1973;0;Started
u006709;ES;M;1973;0;No
u006710;CA;F;1974;0;No
u006711;ES;M;1971;0;Started
u006712;ES;F;1960;0;Started
u006713;ES;F;1968;1;Yes
u006714;ES;F;1970;1;No
u006715;ES;M;1972;0;No
u006716;ES;M;1975;0;Started
u006717;CA;M;1968;1;No
u006718;ES;F;1963;0;No
u006719;ES;F;1971;1;Yes
u006720;ES;M;1967;0;Yes
u006721;ES;M;1964;0;No
u006722;CA;M;1964;0;Yes
u006723;ES;F;1966;0;No
u006724;ES;F;1968;0;Started
u006725;ES;F;1965;1;No
u006726;CA;F;1968;1;Started
u006727;ES;F;1973;0;Started
u006728;ES;F;1974;0;Yes
u006729;ES;M;1971;0;Started
u006730;CA;F;1968;0;Yes
u006731;ES;F;1962;1;No
u006732;ES;M;1965;1;Yes
u006733;CA;M;1970;1;Started
u006734;CA;F;1968;0;Started
u006735;ES;M;1961;0;Started
u006736;CA;M;1957;0;Started
u006737;CA;F;1966;0;Started
u006738;CA;F;1965;0;No
u006739;ES;F;1972;0;Started
u006740;ES;M;1973;0;No
u006741;ES;M;1966;0;Yes
u006742;CA;F;1968;0;Started
u006743;ES;M;1970;0;Started
u006744;ES;F;1979;1;Started
u006745;ES;M;1964;1;Yes
u006746;ES;M;1959;0;No
u006747;ES;M;1975;0;Started
u006748;ES;M;1963;0;No
u006749;ES;M;1964;0;Started
u006750;ES;F;1967;0;Yes
u006751;ES;M;1972;0;Started
u006752;ES;M;1972;0;No
u006753;ES;F;1961;0;Started
u006754;CA;M;1967;0;Started
u006755;ES;F;1969;0;Yes
u006756;ES;M;1967;0;Yes
u006757;ES;M;1973;0;Yes
u006758;CA;M;1965;0;Started
u006759;CA;F;1966;0;No
u006760;CA;F;1969;0;No
u006761;CA;M;1957;0;Yes
u006762;CA;M;1965;0;No
u006763;ES;M;1970;0;Started
u006764;CA;M;1966;1;Started
u006765;CA;M;1972;1;No
u006766;ES;F;1971;1;Started
u006767;ES;M;1969;1;Yes
u006768;ES;M;1969;0;Started
u006769;CA;F;1960;0;Yes
u006770;CA;M;1969;1;No
u006771;CA;M;1964;0;No
u006772;ES;M;1969;0;Started
u006773;ES;M;1967;1;Yes
u006774;CA;M;1965;1;Started
u006775;ES;M;1966;1;Started
u006776;CA;M;1965;0;No
u006777;ES;M;1962;0;Started
u006778;CA;M;1969;0;No
u006779;CA;M;1968;0;Started
u006780;CA;M;1968;0;Yes
u006781;CA;F;1967;0;No
u006782;CA;M;1963;0;No
u006783;ES;F;1967;0;Started
u006784;ES;M;1961;0;Started
u006785;ES;F;1961;0;Yes
u006786;CA;F;1968;0;No
u006787;ES;M;1974;0;No
u006788;ES;M;1965;0;No
u006789;ES;F;1963;1;Started
u006790;CA;M;1970;0;Yes
u006791;CA;M;1968;0;Started
u006792;ES;M;1968;1;Yes
u006793;CA;M;1961;0;Yes
u006794;ES;M;1965;0;No
u006795;ES;M;1966;0;Started
u006796;ES;M;1962;0;Started
u006797;CA;M;1958;0;Yes
u006798;CA;F;1963;0;Yes
u006799;ES;F;1961;0;Started
u006800;CA;F;1962;0;Started
u006801;ES;F;1972;0;Yes
u006802;ES;M;1973;0;Yes
u006803;ES;F;1971;0;Started
u006804;ES;M;1971;0;No
u006805;ES;F;1974;0;Yes
u006806;CA;M;1971;0;Started
u006807;ES;M;1969;0;No
u006808;ES;M;1968;1;Yes
u006809;CA;M;1968;0;Started
u006810;CA;M;1974;0;Yes
u006811;CA;F;1968;0;Yes
u006812;ES;F;1972;0;Started
u006813;ES;M;1965;0;Started
u006814;CA;F;1964;0;Yes
u006815;CA;F;1968;0;No
u006816;ES;M;1969;0;Started
u006817;ES;M;1970;1;Started
u006818;ES;F;1963;0;Started
u006819;ES;F;1961;1;Yes
u006820;CA;F;1961;0;Yes
u006821;CA;F;1967;0;Yes
u006822;CA;M;1966;1;Yes
u006823;CA;F;1967;0;Yes
u006824;CA;F;1976;0;No
u006825;CA;M;1965;0;No
u006826;CA;M;1974;0;No
u006827;CA;M;1965;1;Yes
u006828;ES;M;1975;0;Yes
u006829;ES;F;1963;0;Yes
u006830;ES;M;1964;0;No
u006831;CA;M;1973;0;No
u006832;CA;M;1966;0;Started
u006833;CA;F;1967;1;Started
u006834;ES;F;1972;0;No
u006835;CA;M;1961;0;Started
u006836;CA;F;1967;1;Yes
u006837;CA;M;1972;0;No
u006838;ES;M;1966;0;No
u006839;ES;M;1979;0;No
u006840;ES;M;1966;1;Yes
u006841;ES;M;1966;0;Started
u006842;CA;M;1976;0;Started
u006843;ES;F;1958;0;Yes
u006844;CA;M;1969;0;Started
u006845;ES;M;1967;0;No
u006846;ES;F;1960;0;Started
u006847;ES;M;1973;0;No
u006848;ES;M;1969;0;No
u006849;CA;F;1967;0;No
u006850;ES;M;1960;0;Started
u006851;CA;F;1965;0;Yes
u006852;ES;F;1963;0;Yes
u006853;ES;M;1967;1;Yes
u006854;ES;M;1967;0;Started
u006855;ES;F;1969;0;Yes
u006856;ES;M;1965;0;Started
u006857;ES;F;1974;0;No
u006858;CA;M;1959;0;Started
u006859;ES;M;1967;0;Yes
u006860;ES;F;1970;0;Started
u006861;ES;M;1963;0;Started
u006862;ES;F;1967;0;Yes
u006863;ES;F;1963;0;Started
u006864;ES;M;1966;1;Yes
u006865;ES;M;1960;1;Started
u006866;ES;M;1965;0;No
u006867;CA;M;1963;1;Yes
u006868;CA;M;1963;0;Started
u006869;ES;M;1973;0;Started
u006870;ES;F;1969;0;No
u006871;ES;M;1967;0;No
u006872;ES;M;1964;0;No
u006873;CA;F;1967;0;No
u006874;ES;F;1972;1;Yes
u006875;ES;M;1969;0;Started
u006876;ES;M;1965;1;No
u006877;ES;F;1972;0;Yes
u006878;ES;F;1964;0;No
u006879;ES;M;1967;0;No
u006880;CA;M;1975;0;Yes
u006881;CA;M;1970;0;Yes
u006882;ES;F;1969;0;Yes
u006883;ES;M;1968;0;No
u006884;CA;M;1972;0;Started
u006885;ES;M;1968;0;Started
u006886;CA;M;1973;1;Started
u006887;ES;F;1971;0;Started
u006888;ES;M;1980;0;Started
u006889;CA;M;1968;0;Yes
u006890;ES;M;1959;0;Started
u006891;ES;M;1973;0;No
u006892;ES;F;1966;1;Started
u006893;CA;M;1965;0;Started
u006894;CA;F;1964;0;Yes
u006895;ES;M;1966;0;Started
u006896;ES;M;1969;1;No
u006897;ES;F;1974;0;Started
u006898;CA;M;1967;0;Yes
u006899;CA;M;1962;1;Started
u006900;ES;M;1967;0;No
u006901;CA;F;1977;0;Yes
u006902;CA;F;1959;0;Yes
u006903;CA;F;1966;0;Yes
u006904;ES;M;1965;0;Started
u006905;ES;M;1968;0;Started
u006906;ES;M;1966;0;Started
u006907;CA;F;1971;1;Started
u006908;ES;F;1969;0;No
u006909;ES;M;1967;0;No
u006910;CA;F;1966;0;Started
u006911;ES;F;1964;0;Yes
u006912;CA;F;1967;0;No
u006913;ES;M;1974;0;Started
u006914;CA;F;1962;0;Started
u006915;CA;F;1968;0;Yes
u006916;ES;F;1971;0;Started
u006917;CA;M;1966;1;Started
u006918;ES;M;1965;1;Started
u006919;CA;F;1972;0;No
u006920;ES;M;1970;1;Yes
u006921;ES;F;1966;0;Started
u006922;CA;F;1972;0;Yes
u006923;CA;F;1965;0;Yes
u006924;ES;F;1971;1;Yes
u006925;ES;M;1969;0;Started
u006926;ES;M;1968;0;Started
u006927;ES;M;1967;0;Yes
u006928;ES;M;1961;0;No
u006929;CA;M;1972;0;Yes
u006930;ES;F;1968;0;No
u006931;CA;M;1968;0;Yes
u006932;ES;M;1967;1;Yes
u006933;CA;M;1969;0;Yes
u006934;ES;M;1966;0;No
u006935;CA;F;1973;0;Yes
u006936;ES;M;1966;1;Started
u006937;CA;F;1962;0;Started
u006938;CA;M;1960;0;Started
u006939;CA;M;1971;0;Started
u006940;ES;F;1972;0;Started
u006941;ES;M;1963;0;Yes
u006942;ES;F;1971;0;Yes
u006943;ES;M;1971;0;No
u006944;CA;M;1971;0;Yes
u006945;ES;M;1973;0;Started
u006946;ES;M;1974;0;No
u006947;ES;F;1965;0;Started
u006948;ES;M;1973;0;Yes
u006949;CA;M;1966;0;Started
u006950;ES;F;1969;1;Started
u006951;ES;M;1967;0;Started
u006952;CA;F;1969;1;Yes
u006953;CA;F;1968;1;Yes
u006954;ES;F;1963;0;No
u006955;CA;M;1971;0;Started
u006956;CA;M;1972;0;Yes
u006957;CA;F;1971;0;Yes
u006958;CA;F;1966;0;Yes
u006959;ES;F;1970;0;No
u006960;ES;M;1965;0;Yes
u006961;ES;F;1967;0;No
u006962;CA;M;1965;0;No
u006963;CA;F;1966;0;Yes
u006964;ES;F;1967;1;Started
u006965;ES;M;1971;0;Started
u006966;ES;F;1973;0;Yes
u006967;ES;M;1969;1;Started
u006968;ES;M;1965;0;No
u006969;ES;M;1971;1;No
u006970;ES;M;1962;0;Started
u006971;CA;M;1965;0;Yes
u006972;ES;M;1962;0;No
u006973;ES;M;1969;1;No
u006974;CA;M;1977;0;Yes
u006975;CA;M;1966;0;Started
u006976;ES;F;1968;1;Started
u006977;ES;F;1966;0;Started
u006978;ES;M;1964;0;No
u006979;ES;M;1967;0;Yes
u006980;ES;F;1977;0;Yes
u006981;ES;M;1959;0;Started
u006982;ES;M;1971;0;Yes
u006983;CA;M;1965;0;Yes
u006984;ES;F;1974;0;Yes
u006985;ES;M;1962;1;Yes
u006986;CA;M;1967;0;No
u006987;CA;F;1962;1;Yes
u006988;ES;F;1963;0;Started
u006989;ES;F;1961;0;Started
u006990;ES;F;1961;0;No
u006991;ES;M;1970;0;Yes
u006992;CA;M;1970;0;Started
u006993;ES;M;1968;0;Started
u006994;ES;M;1972;0;Started
u006995;CA;M;1965;1;Yes
u006996;ES;F;1963;0;Started
u006997;ES;M;1959;0;Started
u006998;ES;M;1962;0;Started
u006999;ES;M;1969;0;No
u007000;ES;M;1973;0;No
u007001;ES;M;1967;0;Started
u007002;ES;F;1976;0;Yes
u007003;ES;F;1966;0;Yes
u007004;ES;M;1962;0;No
u007005;CA;M;1968;0;Started
u007006;ES;F;1965;0;Yes
u007007;CA;F;1966;1;No
u007008;CA;F;1962;0;Yes
u007009;ES;M;1964;0;Yes
u007010;ES;F;1960;0;Yes
u007011;CA;M;1961;0;Started
u007012;CA;F;1974;0;Started
u007013;CA;M;1968;0;Yes
u007014;CA;M;1960;1;Yes
u007015;ES;F;1971;0;Yes
u007016;ES;M;1976;0;No
u007017;ES;F;1967;1;Started
u007018;ES;F;1970;0;No
u007019;ES;M;1971;0;Started
u007020;ES;M;1965;0;Started
u007021;CA;M;1973;0;No
u007022;ES;M;1969;0;Started
u007023;CA;F;1969;0;Yes
u007024;CA;F;1964;0;Started
u007025;ES;F;1974;0;Started
u007026;ES;F;1960;0;No
u007027;ES;M;1967;0;Yes
u007028;CA;M;1966;0;Started
u007029;CA;M;1959;0;Started
u007030;ES;M;1965;0;Started
u007031;CA;M;1972;0;No
u007032;ES;F;1972;0;Yes
u007033;ES;M;1969;0;Started
u007034;ES;F;1974;0;No
u007035;ES;M;1968;0;Started
u007036;CA;F;1969;0;Started
u007037;ES;M;1974;0;Yes
u007038;CA;F;1969;0;No
u007039;ES;M;1966;0;Yes
u007040;ES;M;1965;0;Yes
u007041;CA;F;1974;1;Started
u007042;CA;M;1965;0;Started
u007043;ES;M;1972;0;Started
u007044;CA;M;1978;0;Started
u007045;ES;M;1964;0;Started
u007046;CA;M;1961;0;Started
u007047;ES;F;1968;0;Yes
u007048;ES;M;1969;0;No
u007049;ES;M;1970;0;Started
u007050;CA;M;1979;0;No
u007051;CA;M;1968;0;No
u007052;ES;M;1967;0;No
u007053;ES;F;1969;0;Yes
u007054;ES;M;1969;1;Started
u007055;CA;F;1962;1;Started
u007056;ES;M;1966;0;Yes
u007057;CA;F;1970;0;Started
u007058;CA;F;1969;0;Yes
u007059;ES;F;1973;0;No
u007060;ES;M;1973;0;Yes
u007061;CA;M;1970;0;Yes
u007062;ES;F;1968;0;Yes
u007063;CA;M;1970;0;Started
u007064;CA;M;1964;0;Yes
u007065;ES;M;1974;0;Yes
u007066;ES;M;1964;0;Started
u007067;ES;M;1972;0;Yes
u007068;CA;M;1974;1;Yes
u007069;CA;M;1961;1;Yes
u007070;ES;M;1976;0;Started
u007071;ES;M;1970;0;No
u007072;CA;M;1970;0;Yes
u007073;CA;M;1971;0;Started
u007074;CA;M;1962;1;Started
u007075;ES;M;1971;0;Yes
u007076;ES;F;1967;1;Started
u007077;CA;M;1968;0;Yes
u007078;ES;M;1966;0;Started
u007079;CA;M;1969;0;Started
u007080;ES;M;1970;0;Started
u007081;ES;F;1968;0;Started
u007082;ES;M;1968;0;No
u007083;ES;M;1967;0;No
u007084;CA;M;1971;0;Started
u007085;ES;M;1966;0;Started
u007086;ES;M;1973;0;No
u007087;CA;F;1962;0;Yes
u007088;ES;F;1967;0;Started
u007089;ES;M;1969;0;Yes
u007090;ES;M;1963;0;Yes
u007091;ES;F;1969;0;No
u007092;ES;M;1963;0;Started
u007093;CA;M;1969;0;Started
u007094;CA;M;1971;1;Yes
u007095;CA;M;1968;0;Yes
u007096;CA;F;1960;0;Yes
u007097;CA;M;1968;0;Yes
u007098;ES;M;1976;0;No
u007099;ES;M;1966;0;No
u007100;ES;M;1959;0;No
u007101;ES;M;1972;0;Yes
u007102;CA;M;1967;0;Started
u007103;CA;M;1967;0;Yes
u007104;CA;M;1971;0;Started
u007105;ES;M;1970;0;Started
u007106;ES;F;1974;0;No
