id;semester;course;mark
u004591;2006/1;A07;A
u004591;2007/1;A24;A
u004591;2007/1;A57;NP
u004592;2019/1;A03;NO
u004593;2001/1;A12;NO
u004593;2001/1;A51;SU
u004593;2001/1;A56;NP
u004593;2001/1;A27;NO
u004593;2001/2;A46;NP
u004593;2001/2;A06;SU
u004593;2001/2;A25;A
u004593;2001/2;A48;EX
u004593;2002/1;A13;NP
u004593;2002/2;A04;A
u004593;2002/2;A22;NP
u004593;2002/2;A24;A
u004593;2003/1;A45;A
u004593;2003/1;A53;A
u004593;2003/1;A13;SU
u004593;2003/2;A29;NO
u004593;2004/1;A38;NO
u004593;2004/1;A33;A
u004593;2004/1;A52;NP
u004593;2004/1;A09;SU
u004593;2004/2;A52;NO
u004593;2005/1;A08;A
u004593;2005/1;A17;A
u004593;2005/1;A15;SU
u004593;2005/2;A10;NP
u004593;2006/1;A07;A
u004593;2006/1;A10;EX
u004593;2006/1;A22;A
u004593;2006/2;A51;NO
u004593;2007/1;A58;SU
u004593;2007/2;A15;NP
u004593;2007/2;A30;A
u004593;2007/2;A46;NP
u004593;2008/1;A34;NP
u004593;2008/2;A31;A
u004593;2009/1;A26;EX
u004593;2009/1;A42;SU
u004593;2010/1;A60;A
u004593;2010/1;A01;A
u004594;2007/1;A45;NP
u004594;2007/2;A21;SU
u004594;2007/2;A55;A
u004594;2007/2;A51;NP
u004594;2008/1;A37;NP
u004594;2008/1;A35;A
u004594;2008/1;A34;A
u004594;2008/2;A15;NP
u004594;2008/2;A37;SU
u004594;2008/2;A32;NO
u004594;2009/1;A58;NP
u004594;2009/1;A48;NP
u004594;2009/1;A53;NP
u004594;2009/2;A39;SU
u004594;2009/2;A10;A
u004594;2010/1;A17;NO
u004594;2010/1;A47;SU
u004594;2010/1;A01;A
u004594;2010/2;A12;A
u004594;2011/1;A15;SU
u004594;2011/1;A26;NO
u004594;2011/2;A29;NP
u004594;2011/2;A02;M
u004595;2013/1;A53;NP
u004595;2013/1;A40;A
u004595;2013/2;A37;A
u004595;2013/2;A59;A
u004596;2017/1;A43;SU
u004596;2017/1;A38;A
u004596;2017/2;A31;A
u004596;2017/2;A13;A
u004596;2018/1;A22;NO
u004596;2018/1;A58;A
u004596;2018/1;A56;A
u004597;2013/2;A57;A
u004597;2014/1;A59;A
u004597;2014/1;A60;NO
u004597;2014/1;A03;A
u004597;2014/2;A08;A
u004597;2014/2;A07;NP
u004597;2014/2;A13;SU
u004597;2015/1;A48;NP
u004597;2015/1;A51;A
u004597;2015/2;A56;NP
u004597;2015/2;A52;NP
u004597;2016/2;A50;A
u004597;2016/2;A11;A
u004597;2017/2;A58;A
u004597;2017/2;A48;SU
u004597;2018/2;A37;SU
u004598;2002/1;A43;NO
u004598;2002/1;A15;A
u004598;2002/1;A08;SU
u004598;2002/2;A25;A
u004598;2003/1;A60;SU
u004598;2003/1;A49;NP
u004598;2003/1;A02;NP
u004599;2015/1;A32;SU
u004599;2015/1;A50;SU
u004599;2015/2;A16;SU
u004599;2015/2;A37;SU
u004599;2015/2;A34;NO
u004600;2000/2;A45;A
u004600;2000/2;A13;NO
u004600;2001/1;A24;SU
u004600;2001/1;A07;A
u004600;2001/1;A56;A
u004600;2001/2;A05;EX
u004600;2001/2;A53;A
u004600;2001/2;A12;NO
u004600;2002/1;A09;A
u004600;2002/1;A34;NP
u004600;2002/2;A08;A
u004600;2003/1;A19;A
u004600;2003/1;A10;EX
u004600;2003/2;A03;A
u004600;2003/2;A32;NO
u004600;2003/2;A36;NO
u004601;2004/2;A21;SU
u004601;2004/2;A30;A
u004601;2004/2;A08;A
u004601;2004/2;A59;SU
u004602;2004/1;A43;SU
u004602;2004/1;A47;NP
u004602;2004/2;A53;NP
u004602;2004/2;A45;A
u004602;2005/2;A53;NO
u004602;2005/2;A32;NO
u004602;2005/2;A06;NO
u004602;2006/2;A02;A
u004602;2006/2;A17;SU
u004602;2007/1;A60;SU
u004602;2007/1;A34;SU
u004602;2007/1;A55;A
u004602;2007/2;A43;A
u004602;2007/2;A48;A
u004602;2008/1;A60;A
u004602;2008/1;A23;A
u004602;2008/2;A22;NP
u004602;2008/2;A15;A
u004602;2008/2;A24;A
u004602;2009/2;A38;NO
u004602;2009/2;A33;A
u004602;2009/2;A05;A
u004602;2010/1;A51;A
u004602;2010/2;A22;A
u004602;2010/2;A13;NP
u004602;2010/2;A47;SU
u004602;2011/2;A04;SU
u004602;2011/2;A40;NO
u004602;2012/2;A35;A
u004602;2014/1;A21;A
u004602;2014/1;A58;NP
u004602;2014/2;A47;A
u004602;2015/2;A27;A
u004603;2009/1;A12;A
u004603;2009/1;A24;A
u004603;2009/2;A35;NO
u004603;2009/2;A14;A
u004603;2010/1;A04;NP
u004603;2010/1;A53;NP
u004603;2010/1;A43;SU
u004603;2010/2;A58;A
u004603;2010/2;A44;A
u004603;2011/1;A48;NP
u004603;2011/1;A45;NP
u004603;2011/1;A22;A
u004603;2011/1;A25;SU
u004603;2011/2;A28;NP
u004603;2011/2;A31;A
u004603;2012/1;A04;A
u004604;2011/1;A34;NO
u004604;2011/1;A14;SU
u004604;2011/2;A05;NP
u004604;2011/2;A59;EX
u004604;2011/2;A05;A
u004605;2003/1;A40;SU
u004605;2003/1;A35;NO
u004605;2003/1;A02;NP
u004605;2003/2;A55;NP
u004605;2003/2;A37;NO
u004605;2004/1;A41;A
u004605;2004/1;A53;SU
u004605;2004/2;A57;A
u004605;2004/2;A38;SU
u004605;2004/2;A60;NP
u004605;2005/1;A30;A
u004605;2005/1;A01;SU
u004605;2005/1;A32;A
u004605;2005/1;A10;A
u004605;2005/2;A60;A
u004605;2005/2;A49;NP
u004605;2006/1;A46;SU
u004605;2006/1;A20;A
u004605;2006/1;A54;A
u004605;2006/1;A29;SU
u004605;2006/2;A31;A
u004605;2006/2;A29;SU
u004605;2007/1;A55;EX
u004605;2008/1;A09;SU
u004605;2008/1;A01;A
u004605;2008/2;A29;NP
u004605;2008/2;A40;NO
u004605;2008/2;A39;A
u004605;2008/2;A56;SU
u004605;2009/1;A48;A
u004605;2009/1;A46;SU
u004605;2009/2;A50;NO
u004605;2009/2;A43;A
u004605;2010/2;A22;NO
u004605;2010/2;A11;NO
u004605;2011/1;A13;SU
u004605;2011/2;A53;A
u004605;2011/2;A02;EX
u004606;2012/1;A58;A
u004606;2012/1;A52;NP
u004606;2012/1;A27;A
u004607;2017/1;A11;EX
u004607;2017/1;A41;A
u004608;2000/2;A15;SU
u004608;2000/2;A11;SU
u004608;2001/1;A17;EX
u004608;2001/1;A45;NO
u004608;2001/1;A38;SU
u004608;2001/1;A21;SU
u004608;2001/2;A30;NO
u004608;2001/2;A36;NO
u004608;2001/2;A25;SU
u004608;2002/1;A16;A
u004608;2002/1;A03;A
u004608;2002/1;A13;A
u004608;2002/2;A31;SU
u004608;2003/1;A21;A
u004608;2003/1;A01;A
u004608;2003/1;A54;NO
u004608;2003/1;A04;NO
u004608;2003/2;A60;NO
u004608;2004/1;A18;SU
u004608;2004/1;A18;NP
u004608;2004/2;A53;NO
u004608;2005/1;A48;A
u004608;2005/1;A40;A
u004608;2005/1;A57;NO
u004608;2005/2;A39;A
u004608;2006/1;A12;SU
u004608;2006/2;A25;A
u004608;2007/1;A07;A
u004608;2007/1;A52;SU
u004608;2007/1;A32;A
u004609;2001/1;A07;NO
u004609;2001/1;A52;SU
u004609;2001/2;A32;A
u004609;2001/2;A11;SU
u004609;2001/2;A24;SU
u004609;2001/2;A39;A
u004609;2001/2;A24;A
u004609;2002/1;A54;A
u004609;2002/1;A53;NP
u004609;2002/1;A43;NO
u004609;2002/2;A58;A
u004609;2003/2;A33;A
u004609;2004/1;A48;NO
u004609;2004/1;A55;SU
u004609;2004/1;A29;A
u004609;2004/1;A25;SU
u004609;2004/2;A52;NP
u004609;2004/2;A57;NP
u004609;2005/1;A18;SU
u004609;2005/1;A03;A
u004609;2005/2;A01;A
u004609;2006/1;A08;SU
u004609;2006/2;A21;A
u004609;2006/2;A35;A
u004609;2006/2;A37;A
u004609;2006/2;A17;SU
u004610;2018/2;A25;NP
u004610;2019/1;A39;A
u004610;2019/1;A35;NP
u004610;2019/1;A17;NP
u004610;2019/2;A11;SU
u004610;2020/1;A07;A
u004610;2020/1;A24;A
u004610;2020/1;A57;A
u004611;2016/2;A32;A
u004611;2016/2;A28;NO
u004611;2016/2;A22;SU
u004611;2017/1;A46;A
u004611;2017/1;A54;A
u004611;2017/1;A07;A
u004612;2000/2;A39;A
u004612;2001/2;A19;NO
u004612;2001/2;A22;A
u004612;2001/2;A51;A
u004612;2002/1;A09;A
u004612;2002/1;A42;NO
u004612;2002/1;A06;A
u004612;2003/1;A30;EX
u004612;2003/1;A38;EX
u004612;2003/1;A56;NP
u004612;2004/1;A26;NO
u004612;2004/1;A14;A
u004612;2005/1;A41;A
u004612;2005/1;A21;SU
u004612;2005/1;A07;A
u004612;2005/2;A27;NP
u004612;2006/1;A34;NO
u004612;2006/1;A29;SU
u004612;2006/1;A53;SU
u004612;2006/1;A18;A
u004612;2007/1;A60;SU
u004612;2007/2;A35;A
u004613;2012/1;A53;NP
u004613;2012/1;A34;NP
u004613;2012/2;A28;SU
u004613;2012/2;A31;A
u004613;2013/1;A48;SU
u004613;2013/1;A58;SU
u004613;2013/1;A11;NP
u004613;2013/2;A42;SU
u004613;2013/2;A34;A
u004613;2014/1;A38;A
u004613;2014/1;A41;NP
u004614;2022/2;A03;NP
u004615;2009/2;A44;NP
u004615;2009/2;A09;NO
u004615;2009/2;A16;A
u004615;2009/2;A30;SU
u004615;2009/2;A12;NO
u004615;2010/1;A54;A
u004615;2010/2;A45;NO
u004615;2011/1;A07;A
u004615;2012/1;A58;NO
u004615;2012/1;A60;NP
u004615;2012/2;A38;NO
u004615;2012/2;A48;NO
u004615;2012/2;A42;A
u004615;2013/1;A01;A
u004615;2013/1;A56;A
u004615;2013/1;A02;NO
u004615;2013/1;A22;NP
u004615;2013/2;A25;NO
u004615;2013/2;A35;NP
u004616;2002/1;A47;A
u004617;2015/2;A21;NP
u004617;2015/2;A19;A
u004617;2016/1;A17;NO
u004617;2016/1;A10;SU
u004617;2016/1;A42;A
u004618;2000/1;A41;A
u004618;2000/1;A19;A
u004618;2000/1;A30;NO
u004618;2001/1;A15;NO
u004618;2001/1;A34;NP
u004618;2001/1;A46;A
u004618;2001/2;A60;NO
u004618;2001/2;A05;SU
u004618;2001/2;A11;NO
u004618;2002/1;A25;A
u004618;2002/1;A29;A
u004618;2002/1;A55;NO
u004618;2002/1;A33;SU
u004618;2003/1;A40;NP
u004618;2003/1;A04;NP
u004619;2015/2;A27;A
u004619;2015/2;A02;A
u004620;2008/1;A50;NO
u004620;2008/1;A22;SU
u004620;2008/1;A48;A
u004620;2008/2;A34;A
u004620;2008/2;A31;A
u004620;2009/1;A26;NO
u004620;2009/1;A44;SU
u004620;2009/1;A51;SU
u004620;2009/1;A53;SU
u004621;2010/1;A19;NP
u004621;2010/1;A12;NO
u004621;2010/2;A36;A
u004621;2010/2;A48;A
u004621;2010/2;A06;SU
u004621;2011/1;A05;A
u004621;2011/1;A07;NO
u004621;2011/2;A11;NP
u004621;2011/2;A01;NO
u004621;2011/2;A11;A
u004621;2012/1;A44;SU
u004621;2012/1;A03;NO
u004621;2012/1;A57;SU
u004621;2012/2;A56;SU
u004621;2012/2;A38;A
u004621;2012/2;A15;NP
u004621;2013/1;A09;NO
u004621;2013/1;A60;NP
u004621;2013/2;A60;EX
u004621;2013/2;A57;SU
u004621;2013/2;A17;SU
u004621;2013/2;A35;SU
u004621;2014/1;A14;NO
u004621;2014/1;A54;NP
u004621;2014/2;A53;A
u004621;2014/2;A59;NP
u004622;2009/2;A22;NO
u004622;2009/2;A12;SU
u004622;2009/2;A27;SU
u004622;2010/1;A18;A
u004622;2010/1;A35;SU
u004622;2010/1;A40;NO
u004622;2010/2;A30;A
u004622;2010/2;A14;A
u004622;2011/1;A09;A
u004622;2011/1;A03;SU
u004622;2011/1;A24;NP
u004622;2011/2;A31;NP
u004622;2011/2;A57;NO
u004622;2011/2;A16;SU
u004622;2012/1;A06;SU
u004622;2012/1;A06;NO
u004622;2012/2;A08;SU
u004622;2013/1;A19;NO
u004622;2013/2;A17;A
u004622;2014/1;A43;A
u004622;2014/1;A36;SU
u004622;2014/2;A35;NO
u004622;2015/1;A47;A
u004622;2015/1;A21;NO
u004622;2015/1;A42;SU
u004622;2015/2;A38;NO
u004622;2015/2;A37;A
u004622;2016/1;A05;A
u004623;2011/1;A34;NO
u004623;2011/1;A60;SU
u004623;2011/1;A38;A
u004623;2011/2;A03;NO
u004623;2011/2;A19;SU
u004623;2011/2;A16;A
u004623;2011/2;A17;NP
u004623;2012/1;A60;SU
u004623;2012/1;A60;NO
u004623;2012/1;A41;NO
u004623;2012/1;A29;EX
u004623;2012/2;A19;NO
u004623;2012/2;A58;NO
u004623;2012/2;A06;SU
u004623;2012/2;A18;SU
u004624;2006/2;A45;SU
u004624;2006/2;A44;SU
u004625;2000/1;A13;A
u004625;2000/1;A22;A
u004626;2021/2;A17;NP
u004626;2021/2;A43;NO
u004626;2021/2;A11;SU
u004627;2011/1;A42;SU
u004627;2011/2;A50;NP
u004627;2011/2;A11;SU
u004627;2012/1;A09;A
u004627;2012/2;A04;A
u004627;2012/2;A54;NP
u004627;2012/2;A15;NP
u004627;2013/2;A08;A
u004627;2013/2;A30;A
u004627;2014/1;A50;SU
u004627;2014/2;A54;SU
u004627;2014/2;A28;A
u004627;2014/2;A47;A
u004627;2014/2;A54;NO
u004627;2014/2;A23;SU
u004627;2015/1;A60;A
u004627;2015/1;A32;EX
u004627;2015/1;A31;A
u004627;2015/1;A03;SU
u004627;2015/2;A05;NO
u004627;2015/2;A27;A
u004627;2015/2;A40;EX
u004627;2016/1;A07;A
u004627;2016/1;A56;NO
u004628;2022/1;A33;NO
u004628;2022/1;A03;A
u004628;2022/1;A09;A
u004629;2020/1;A33;NP
u004629;2020/1;A03;NO
u004629;2020/2;A13;A
u004629;2020/2;A46;NP
u004629;2020/2;A39;EX
u004629;2020/2;A42;NO
u004629;2021/1;A38;A
u004629;2021/1;A07;SU
u004629;2021/1;A48;A
u004630;2020/2;A40;NO
u004630;2020/2;A11;NO
u004630;2020/2;A01;A
u004630;2021/2;A06;NP
u004630;2021/2;A06;SU
u004630;2021/2;A21;NO
u004631;2001/2;A54;NO
u004631;2001/2;A47;NO
u004632;2009/1;A48;SU
u004632;2009/1;A15;NO
u004632;2009/1;A50;NO
u004632;2009/1;A07;NO
u004632;2009/2;A28;SU
u004632;2010/2;A26;NP
u004632;2010/2;A02;NP
u004632;2010/2;A22;NO
u004632;2011/1;A13;NO
u004632;2011/1;A27;SU
u004633;2013/2;A02;NP
u004633;2013/2;A34;A
u004633;2013/2;A19;A
u004633;2014/1;A13;A
u004633;2014/1;A20;A
u004633;2014/1;A48;A
u004634;2002/1;A38;SU
u004634;2002/2;A06;A
u004634;2002/2;A28;NP
u004634;2002/2;A36;SU
u004634;2003/1;A14;A
u004634;2003/1;A15;NP
u004634;2003/2;A43;NP
u004634;2003/2;A21;SU
u004634;2003/2;A29;A
u004634;2004/1;A55;A
u004634;2004/1;A49;A
u004634;2004/2;A09;A
u004634;2004/2;A21;A
u004634;2004/2;A41;A
u004634;2005/1;A26;A
u004634;2005/1;A52;A
u004634;2005/1;A19;NO
u004634;2005/2;A27;SU
u004634;2006/1;A51;SU
u004634;2006/1;A27;A
u004634;2006/2;A28;NO
u004634;2006/2;A50;NO
u004634;2007/2;A56;SU
u004634;2007/2;A40;NP
u004634;2008/1;A39;NP
u004634;2008/1;A54;A
u004634;2008/1;A16;A
u004634;2008/1;A30;NO
u004635;2012/1;A06;NP
u004635;2012/1;A30;A
u004635;2012/1;A13;NO
u004636;2002/2;A12;NP
u004636;2003/1;A17;NP
u004636;2003/1;A46;A
u004636;2003/2;A51;A
u004636;2004/1;A45;A
u004636;2004/1;A57;SU
u004636;2004/1;A30;A
u004636;2004/2;A01;NP
u004636;2004/2;A50;NP
u004636;2004/2;A02;A
u004636;2004/2;A12;SU
u004636;2005/1;A09;SU
u004636;2005/1;A29;NP
u004636;2006/1;A29;NO
u004636;2006/2;A20;NP
u004636;2006/2;A12;SU
u004636;2007/1;A57;NO
u004636;2007/2;A23;NO
u004636;2007/2;A27;SU
u004636;2008/1;A43;SU
u004636;2008/1;A04;NO
u004636;2008/1;A52;SU
u004636;2008/1;A28;EX
u004636;2008/2;A13;A
u004636;2008/2;A49;SU
u004636;2008/2;A27;A
u004636;2009/1;A19;A
u004636;2009/2;A22;SU
u004636;2009/2;A10;A
u004636;2010/1;A07;NO
u004636;2010/2;A49;A
u004636;2011/1;A25;A
u004636;2011/1;A20;A
u004636;2011/2;A59;NO
u004636;2011/2;A36;SU
u004636;2011/2;A48;SU
u004636;2011/2;A06;SU
u004636;2012/1;A39;A
u004636;2012/1;A48;NP
u004636;2012/2;A60;A
u004636;2013/1;A31;EX
u004636;2013/1;A24;A
u004637;2008/1;A48;A
u004637;2008/1;A56;NP
u004637;2008/1;A18;A
u004637;2008/2;A54;SU
u004637;2009/1;A04;M
u004637;2009/1;A17;NO
u004637;2009/1;A28;NP
u004637;2009/1;A28;SU
u004637;2009/2;A08;NO
u004637;2009/2;A54;NO
u004637;2009/2;A38;A
u004637;2009/2;A55;A
u004637;2010/1;A09;A
u004637;2010/2;A14;NO
u004637;2011/1;A36;A
u004637;2011/2;A23;NP
u004637;2011/2;A24;A
u004637;2012/1;A34;A
u004637;2012/1;A44;A
u004637;2012/1;A26;EX
u004637;2012/1;A49;A
u004637;2013/1;A13;NP
u004637;2013/2;A50;A
u004637;2014/2;A37;NP
u004637;2014/2;A10;A
u004637;2015/1;A15;A
u004637;2015/1;A45;A
u004638;2009/1;A42;SU
u004638;2010/1;A33;A
u004638;2010/1;A59;A
u004638;2010/1;A23;SU
u004638;2010/1;A43;SU
u004638;2010/2;A47;A
u004638;2010/2;A05;SU
u004638;2010/2;A08;A
u004638;2011/2;A32;M
u004638;2011/2;A36;A
u004638;2011/2;A56;A
u004638;2012/1;A10;NO
u004638;2012/1;A14;NO
u004638;2012/2;A26;A
u004638;2012/2;A52;NP
u004638;2012/2;A13;A
u004638;2013/1;A12;A
u004638;2013/2;A48;NO
u004638;2013/2;A31;A
u004638;2013/2;A30;SU
u004638;2013/2;A55;NO
u004638;2014/1;A17;A
u004638;2014/2;A50;SU
u004638;2014/2;A53;A
u004638;2014/2;A41;A
u004638;2014/2;A34;A
u004639;2005/1;A07;NP
u004639;2005/2;A22;A
u004639;2005/2;A19;A
u004639;2005/2;A05;SU
u004639;2006/1;A55;SU
u004639;2006/1;A33;NO
u004639;2006/2;A59;A
u004639;2006/2;A03;A
u004639;2006/2;A10;A
u004639;2006/2;A02;NO
u004639;2007/1;A12;A
u004639;2007/1;A51;SU
u004639;2007/2;A38;A
u004639;2007/2;A37;SU
u004639;2007/2;A09;SU
u004639;2008/1;A40;SU
u004639;2008/2;A52;A
u004639;2008/2;A01;A
u004639;2009/1;A42;A
u004639;2009/1;A29;A
u004639;2009/1;A57;A
u004639;2009/1;A11;A
u004639;2009/2;A07;A
u004639;2009/2;A34;A
u004639;2009/2;A46;A
u004639;2010/1;A26;NP
u004639;2010/2;A30;A
u004639;2011/1;A39;SU
u004639;2011/1;A60;NO
u004639;2011/2;A18;A
u004639;2011/2;A44;NO
u004639;2012/1;A36;A
u004640;2008/1;A10;SU
u004640;2008/2;A31;NO
u004640;2008/2;A22;NO
u004640;2009/1;A36;NO
u004640;2009/1;A13;SU
u004640;2009/2;A49;A
u004640;2009/2;A18;SU
u004640;2009/2;A18;SU
u004640;2009/2;A56;EX
u004640;2010/1;A57;NO
u004640;2010/1;A19;NO
u004640;2010/2;A18;NO
u004640;2010/2;A32;SU
u004641;2021/2;A10;SU
u004641;2021/2;A34;A
u004641;2021/2;A43;SU
u004641;2022/2;A19;NO
u004641;2022/2;A12;NO
u004641;2022/2;A31;A
u004641;2022/2;A38;SU
u004642;2013/1;A54;SU
u004642;2013/2;A43;SU
u004642;2013/2;A53;NO
u004642;2013/2;A15;NO
u004643;2007/2;A36;NP
u004643;2007/2;A09;NO
u004643;2007/2;A46;A
u004643;2007/2;A44;NP
u004643;2008/1;A41;A
u004643;2008/1;A02;SU
u004643;2008/1;A02;A
u004643;2008/1;A43;NP
u004643;2008/2;A22;A
u004643;2008/2;A19;A
u004643;2008/2;A39;A
u004643;2009/1;A38;SU
u004643;2009/1;A52;A
u004643;2009/2;A11;A
u004643;2009/2;A36;SU
u004643;2009/2;A51;A
u004643;2010/1;A25;M
u004643;2011/1;A27;NO
u004643;2011/1;A32;SU
u004643;2011/2;A58;NO
u004643;2011/2;A34;SU
u004643;2011/2;A14;A
u004643;2012/2;A07;NP
u004643;2013/1;A59;EX
u004643;2013/1;A36;SU
u004643;2013/1;A31;A
u004643;2013/2;A04;NO
u004643;2014/1;A13;NP
u004643;2014/1;A21;NP
u004643;2014/1;A43;SU
u004643;2014/2;A03;NP
u004643;2015/2;A23;NO
u004643;2015/2;A08;A
u004643;2015/2;A36;EX
u004644;2009/1;A21;A
u004644;2009/1;A37;A
u004644;2009/1;A18;A
u004644;2009/2;A34;NO
u004644;2009/2;A11;NP
u004644;2009/2;A50;NP
u004644;2009/2;A20;NO
u004644;2010/1;A60;NO
u004644;2010/1;A57;SU
u004644;2010/1;A54;A
u004644;2011/1;A36;NO
u004644;2011/1;A47;NO
u004644;2011/1;A59;NO
u004644;2011/2;A58;NO
u004644;2011/2;A32;NP
u004644;2011/2;A12;NP
u004644;2012/2;A05;EX
u004644;2013/1;A27;A
u004644;2013/1;A11;A
u004644;2014/1;A33;SU
u004644;2014/1;A35;A
u004644;2014/1;A15;A
u004644;2014/2;A33;A
u004644;2016/1;A17;A
u004644;2016/1;A44;NP
u004644;2016/2;A10;NO
u004644;2017/1;A56;SU
u004644;2017/1;A44;A
u004644;2017/1;A52;NP
u004644;2017/2;A46;A
u004645;2009/2;A20;A
u004645;2009/2;A04;SU
u004645;2009/2;A47;SU
u004645;2009/2;A13;A
u004646;2004/2;A49;A
u004646;2004/2;A11;NO
u004646;2005/2;A24;A
u004646;2005/2;A37;A
u004646;2005/2;A12;NO
u004646;2006/2;A60;A
u004646;2006/2;A55;A
u004646;2006/2;A33;A
u004646;2007/2;A36;A
u004646;2008/1;A09;A
u004646;2008/2;A34;EX
u004646;2008/2;A14;NP
u004646;2009/2;A38;A
u004646;2009/2;A48;A
u004646;2009/2;A18;NO
u004646;2011/1;A42;NP
u004647;2006/2;A38;NP
u004647;2006/2;A16;A
u004647;2006/2;A56;A
u004647;2006/2;A05;A
u004648;2011/1;A45;A
u004648;2011/1;A27;NP
u004648;2011/1;A16;SU
u004648;2011/1;A32;NO
u004648;2011/2;A44;SU
u004648;2011/2;A28;SU
u004648;2011/2;A30;EX
u004648;2012/2;A51;A
u004648;2013/1;A59;A
u004648;2013/2;A31;A
u004648;2014/2;A43;A
u004649;2010/1;A60;SU
u004649;2010/1;A19;SU
u004649;2010/1;A05;NO
u004649;2010/2;A51;A
u004649;2010/2;A30;SU
u004649;2011/1;A11;NP
u004649;2011/1;A57;SU
u004649;2011/1;A04;SU
u004649;2011/2;A50;SU
u004649;2011/2;A19;NP
u004649;2012/1;A23;NO
u004649;2012/1;A43;EX
u004649;2012/1;A48;NP
u004649;2012/1;A48;A
u004649;2012/2;A37;A
u004649;2012/2;A38;A
u004649;2013/1;A12;A
u004649;2013/1;A07;NP
u004649;2013/1;A19;NO
u004649;2013/2;A31;SU
u004649;2013/2;A10;SU
u004650;2021/2;A05;NO
u004650;2021/2;A28;SU
u004650;2021/2;A03;NP
u004651;2004/1;A31;M
u004651;2004/1;A44;A
u004652;2001/1;A09;A
u004652;2001/1;A53;A
u004652;2001/1;A35;A
u004653;2003/1;A33;SU
u004653;2003/1;A38;SU
u004653;2003/2;A34;NO
u004653;2004/1;A30;A
u004653;2004/1;A39;SU
u004653;2004/1;A45;A
u004653;2004/1;A07;NO
u004654;2014/2;A56;SU
u004654;2015/2;A24;NP
u004654;2015/2;A27;NO
u004654;2015/2;A16;NP
u004654;2016/1;A46;SU
u004654;2016/1;A21;A
u004654;2016/2;A10;A
u004654;2016/2;A15;A
u004654;2017/1;A23;SU
u004655;2020/1;A15;NP
u004655;2020/1;A48;A
u004655;2020/1;A26;SU
u004656;2010/2;A08;NO
u004656;2010/2;A58;A
u004656;2011/1;A34;SU
u004656;2011/1;A43;EX
u004656;2011/1;A38;NO
u004656;2011/2;A05;A
u004656;2011/2;A14;A
u004656;2011/2;A49;A
u004656;2011/2;A30;NP
u004656;2012/1;A54;NO
u004656;2012/1;A35;SU
u004656;2013/1;A28;NP
u004656;2013/1;A04;A
u004656;2013/1;A12;NO
u004656;2013/1;A42;NO
u004656;2013/2;A29;A
u004656;2014/1;A28;SU
u004656;2014/2;A36;SU
u004656;2014/2;A31;SU
u004656;2014/2;A44;NP
u004656;2015/1;A45;A
u004656;2015/1;A59;A
u004656;2015/1;A48;SU
u004656;2015/1;A20;A
u004656;2015/1;A21;NP
u004656;2015/2;A56;A
u004656;2015/2;A03;A
u004656;2015/2;A25;A
u004656;2016/1;A32;A
u004657;2005/2;A45;A
u004657;2005/2;A44;NO
u004657;2005/2;A32;NO
u004657;2006/1;A29;SU
u004657;2006/1;A35;A
u004657;2006/1;A22;A
u004657;2006/2;A46;SU
u004657;2007/1;A12;A
u004657;2007/1;A02;NO
u004657;2007/1;A27;NP
u004657;2007/2;A53;SU
u004657;2007/2;A58;NP
u004657;2007/2;A31;NO
u004657;2008/1;A43;SU
u004657;2008/1;A13;SU
u004657;2008/1;A10;NP
u004657;2008/2;A24;SU
u004657;2008/2;A34;SU
u004657;2008/2;A13;NP
u004657;2008/2;A42;SU
u004657;2008/2;A25;NO
u004657;2009/1;A36;EX
u004657;2009/1;A19;NO
u004657;2009/2;A38;A
u004657;2009/2;A10;NP
u004657;2009/2;A27;A
u004657;2010/1;A14;SU
u004657;2010/1;A41;A
u004657;2010/2;A23;SU
u004657;2010/2;A26;NP
u004657;2011/1;A56;SU
u004657;2011/1;A01;NO
u004657;2011/2;A06;A
u004657;2011/2;A20;A
u004657;2011/2;A21;NO
u004657;2012/1;A51;SU
u004657;2012/2;A55;A
u004657;2013/1;A16;NO
u004657;2013/1;A26;A
u004657;2013/1;A17;SU
u004657;2013/2;A58;A
u004658;2016/2;A21;NO
u004658;2016/2;A52;NO
u004658;2016/2;A43;A
u004658;2016/2;A50;SU
u004658;2017/1;A20;SU
u004658;2017/1;A13;SU
u004658;2017/2;A01;SU
u004658;2017/2;A57;SU
u004658;2017/2;A38;NO
u004658;2018/1;A47;SU
u004658;2018/1;A16;SU
u004658;2018/1;A06;NO
u004658;2018/2;A58;SU
u004658;2018/2;A08;A
u004658;2019/1;A39;SU
u004658;2019/1;A28;SU
u004659;2012/1;A39;NP
u004660;2017/1;A40;A
u004660;2017/1;A58;A
u004660;2017/1;A22;NO
u004660;2017/2;A06;NO
u004660;2018/1;A54;NP
u004660;2018/1;A29;SU
u004660;2018/1;A50;SU
u004660;2018/2;A44;A
u004660;2018/2;A28;A
u004660;2018/2;A30;SU
u004660;2019/1;A54;NO
u004661;2006/2;A18;NP
u004661;2007/1;A08;NO
u004661;2007/1;A55;A
u004661;2007/1;A35;SU
u004661;2007/2;A22;SU
u004661;2007/2;A33;A
u004661;2007/2;A14;A
u004661;2008/1;A20;NP
u004661;2008/1;A04;NP
u004661;2008/1;A23;SU
u004661;2008/1;A57;A
u004661;2008/2;A29;NO
u004661;2008/2;A54;SU
u004661;2009/2;A04;A
u004661;2009/2;A02;NP
u004661;2010/1;A59;A
u004661;2010/1;A43;NP
